#_1_NUMBER_Running_object_number_,#_2_FLAGS_Extraction_flags_,#_3_ALPHAWIN_J2000_Windowed_right_ascension_(J2000)_[deg],#_4_DELTAWIN_J2000_windowed_declination_(J2000)_[deg],#_5_XWIN_IMAGE_Windowed_position_estimate_along_x_[pixel],#_6_YWIN_IMAGE_Windowed_position_estimate_along_y_[pixel],#_7_ERRAWIN_IMAGE_RMS_windowed_pos_error_along_major_axis_[pixel],#_8_ERRBWIN_IMAGE_RMS_windowed_pos_error_along_minor_axis_[pixel],#_9_ERRTHETAWIN_IMAGE_Windowed_error_ellipse_pos_angle_(CCW/x)_[deg],#_10_CLASS_STAR_S/G_classifier_output_,#_11_XMIN_IMAGE_Minimum_x-coordinate_among_detected_pixels_[pixel],#_12_YMIN_IMAGE_Minimum_y-coordinate_among_detected_pixels_[pixel],#_13_XMAX_IMAGE_Maximum_x-coordinate_among_detected_pixels_[pixel],#_14_YMAX_IMAGE_Maximum_y-coordinate_among_detected_pixels_[pixel],#_15_X_IMAGE_Object_position_along_x_[pixel],#_16_Y_IMAGE_Object_position_along_y_[pixel],#_17_X_IMAGE_DBL_Object_position_along_x_(double_precision)_[pixel],#_18_Y_IMAGE_DBL_Object_position_along_y_(double_precision)_[pixel],#_19_MAG_AUTO_Kron-like_elliptical_aperture_magnitude_[mag],#_20_MAGERR_AUTO_RMS_error_for_AUTO_magnitude_[mag],#_21_MAG_APER_Fixed_aperture_magnitude_vector_[mag],#_22_MAGERR_APER_RMS_error_vector_for_fixed_aperture_mag._[mag],#_23_ISOAREAF_IMAGE_Isophotal_area_(filtered)_above_Detection_threshold_[pixel**2],#_24_FLUX_ISO_Isophotal_flux_[count],#_25_FLUXERR_ISO_RMS_error_for_isophotal_flux_[count],#_26_MAG_ISO_Isophotal_magnitude_[mag],#_27_MAGERR_ISO_RMS_error_for_isophotal_magnitude_[mag],#_28_FLUX_ISOCOR_Corrected_isophotal_flux_[count],#_29_FLUXERR_ISOCOR_RMS_error_for_corrected_isophotal_flux_[count],#_30_MAG_ISOCOR_Corrected_isophotal_magnitude_[mag],#_31_MAGERR_ISOCOR_RMS_error_for_corrected_isophotal_magnitude_[mag],#_32_FLUX_AUTO_Flux_within_a_Kron-like_elliptical_aperture_[count],#_33_FLUXERR_AUTO_RMS_error_for_AUTO_flux_[count],#_34_MAG_BEST_Best_of_MAG_AUTO_and_MAG_ISOCOR_[mag],#_35_MAGERR_BEST_RMS_error_for_MAG_BEST_[mag],#_36_FLUX_APER_Flux_vector_within_fixed_circular_aperture(s)_[count],#_37_FLUXERR_APER_RMS_error_vector_for_aperture_flux(es)_[count],#_38_MU_THRESHOLD_Analysis_threshold_above_background_[mag_*_arcsec**(-2)],#_39_MU_MAX_Peak_surface_brightness_above_background_[mag_*_arcsec**(-2)],#_40_X2_IMAGE_Variance_along_x_[pixel**2],#_41_Y2_IMAGE_Variance_along_y_[pixel**2],#_42_XY_IMAGE_Covariance_between_x_and_y_[pixel**2],#_43_X2_WORLD_Variance_along_X-WORLD_(alpha)_[deg**2],#_44_Y2_WORLD_Variance_along_Y-WORLD_(delta)_[deg**2],#_45_XY_WORLD_Covariance_between_X-WORLD_and_Y-WORLD_[deg**2]
647,0,359.8522183,-0.4097116,2412.5387,3071.9629,12.99389,9.16826,15.31,0.427,2410,3070,2414,3073,2412.2285,3071.9387,2412.2285,3071.9388,24.9162,6.3088,25.2856,7.4923,10,0.01506184,0.08904938,24.9553,6.4207,0.02106133,0.09849124,24.5913,5.0786,0.01561415,0.09070563,24.9162,6.3088,0.01111153,0.07665871,28.6663,26.8297,1.4437069932e+00,8.3153450614e-01,7.7019314807e-01,2.2778131413e-07,1.3118752464e-07,1.2151055019e-07
648,0,359.6043941,-0.3028089,3036.4468,2802.8413,4.98144,3.58930,-7.25,0.632,3035,2801,3038,2804,3036.6111,2802.7039,3036.6110,2802.7038,24.0388,4.2103,24.2272,4.5949,13,0.03460298,0.1349643,24.0522,4.2358,0.03911033,0.1370286,23.9193,3.8050,0.03503258,0.1358187,24.0388,4.2103,0.02945355,0.1246202,28.6070,25.9622,7.3751694830e-01,6.6567772764e-01,2.7472727089e-02,1.1635510411e-07,1.0502323753e-07,4.3300573183e-09
649,0,359.2566878,-0.4106079,3911.8807,3074.3029,8.83995,7.31235,-61.98,0.436,3908,3074,3913,3077,3911.1643,3075.1641,3911.1643,3075.1641,25.7403,9.2375,99.0000,99.0000,14,0.01802351,0.09741443,24.7604,5.8697,0.02862936,0.1149895,24.2580,4.3619,0.007309092,0.06217085,25.7403,9.2375,-0.00230072,0.00533332,29.0131,27.4906,1.8295602263e+00,7.4141006112e-01,-1.5432894208e-01,2.8856605018e-07,1.1695428892e-07,-2.4369690594e-08
650,0,359.8246861,-0.4113066,2481.8512,3075.9798,4.41416,3.48171,1.36,0.638,2480,3075,2483,3077,2481.5842,3075.8518,2481.5843,3075.8518,24.6098,5.4770,24.5349,5.2961,10,0.02221942,0.1081524,24.5332,5.2861,0.02621016,0.1111907,24.3538,4.6071,0.02070603,0.1044255,24.6098,5.4770,0.02218454,0.1081871,28.6381,26.0523,6.6488010804e-01,4.8144443757e-01,1.9238964916e-03,1.0490105327e-07,7.5956388228e-08,3.0123008352e-10
651,0,359.2489181,-0.4333137,3931.4439,3131.4742,12.39913,10.80055,-62.27,0.480,3915,3130,3919,3135,3916.6782,3132.8376,3916.6781,3132.8376,99.0000,99.0000,99.0000,99.0000,18,0.01252736,0.08122726,25.1553,7.0416,0.2377425,0.1601798,21.9597,0.7317,-0.02736171,0.006942166,99.0000,99.0000,-0.00255805,0.005325785,29.4575,27.5603,1.2773870054e+00,1.9127501416e+00,3.9971522937e-01,2.0147334446e-07,3.0171229529e-07,6.3027974532e-08
652,0,359.2357109,-0.6126963,3964.6986,3583.1483,5.31122,4.05527,-1.58,0.628,3963,3582,3966,3584,3964.5740,3583.2019,3964.5740,3583.2018,24.3798,4.9263,24.5182,5.2554,10,0.02798945,0.1213829,24.2825,4.7097,0.03133642,0.1229535,24.1599,4.2611,0.02559074,0.1160844,24.3798,4.9263,0.02252875,0.109021,28.5583,26.2376,7.3995508583e-01,4.7821179677e-01,2.6569022634e-02,1.1669925859e-07,7.5423592192e-08,4.1737165241e-09
653,0,359.3510951,-0.4406888,3674.1767,3150.0193,8.85880,7.10406,3.12,0.363,3672,3148,3689,3165,3674.1064,3149.6985,3674.1064,3149.6985,99.0000,99.0000,99.0000,99.0000,33,0.03391507,0.133635,24.0740,4.2791,0.07454987,0.1841097,23.2189,2.6820,-0.001841493,0.005325784,99.0000,99.0000,-0.007453797,0.005331438,29.1935,27.3777,1.6161448601e+00,1.2785040954e+00,1.0820300279e+00,2.5492366850e-07,2.0166476777e-07,1.7065841306e-07
654,0,359.2775843,-0.4190316,3859.2653,3095.5073,23.92623,22.44789,65.08,0.415,3857,3093,3861,3096,3858.7864,3094.2419,3858.7864,3094.2420,99.0000,99.0000,99.0000,99.0000,14,0.0136384,0.08474444,25.0631,6.7480,0.03395446,0.1226559,24.0728,3.9230,-0.006011207,0.004779309,99.0000,99.0000,-0.007686726,0.005327669,29.1744,27.4778,1.0818597848e+00,9.8525387889e-01,7.5805812571e-02,1.7063838723e-07,1.5541635024e-07,1.1941530069e-08
655,0,359.2556155,-0.3167612,3914.5806,2838.0162,6.30987,3.44390,80.43,0.667,3913,2836,3916,2841,3914.3123,2838.5630,3914.3124,2838.5630,24.4024,4.9789,24.3231,4.8028,15,0.0275304,0.1203887,24.3005,4.7490,0.03468364,0.1268794,24.0497,3.9728,0.02506341,0.1149057,24.4024,4.9789,0.0269635,0.1192463,28.5705,25.7104,5.5741172167e-01,1.7227529974e+00,2.0216805589e-01,8.7919088966e-08,2.7176058712e-07,3.1883321098e-08
656,0,359.5501488,-0.4345060,3173.0160,3134.4159,4.94850,2.64257,89.08,0.778,3172,3133,3174,3136,3173.0359,3134.5698,3173.0358,3134.5698,24.1067,4.3439,24.6924,5.6957,12,0.03197888,0.1297459,24.1378,4.4062,0.03613599,0.1317226,24.0051,3.9587,0.03291032,0.1316378,24.1067,4.3439,0.01918786,0.1006344,28.5737,25.8069,5.1731952969e-01,7.5899367049e-01,6.9890480543e-03,8.1610741145e-08,1.1973694016e-07,1.0977108519e-09
657,0,359.8587893,-0.6643290,2395.9963,3713.0167,3.14384,2.56752,71.42,0.744,2395,3712,2397,3715,2395.9954,3713.2200,2395.9954,3713.2200,23.9527,4.0464,23.9963,4.1308,11,0.04161172,0.1479989,23.8520,3.8625,0.04467675,0.1487166,23.7748,3.6150,0.03792497,0.1413074,23.9527,4.0464,0.03643173,0.1385748,28.6517,25.0457,5.0027679408e-01,6.8971904443e-01,7.1787813007e-02,7.8924836510e-08,1.0879738054e-07,1.1322426642e-08
658,0,359.2060867,-0.4270186,4039.2909,3115.6352,13.34526,11.00060,87.19,0.398,4037,3112,4041,3131,4039.5273,3114.8376,4039.5272,3114.8376,24.7443,5.8302,24.4815,5.1672,26,0.03675574,0.1391102,23.9867,4.1102,0.05377853,0.1574102,23.5735,3.1787,0.01829231,0.0982018,24.7443,5.8302,0.0233019,0.1108716,28.6741,27.0450,9.0173147683e-01,2.5132767653e+00,-8.3783687633e-01,1.4221757533e-07,3.9645204392e-07,-1.3216408057e-07
659,0,359.2084139,-0.4342662,4033.4310,3133.8829,13.54354,11.56320,22.44,0.390,4017,3132,4054,3148,4033.7341,3133.7537,4033.7342,3133.7536,24.0358,4.2065,23.8189,3.8064,54,0.06371241,0.1831568,23.3894,3.1220,0.1117123,0.227337,22.7797,2.2100,0.03512883,0.1360669,24.0358,4.2065,0.04289696,0.1503521,28.6741,27.3743,2.3477924903e+00,8.3177319913e-01,8.9236414345e-01,3.7028477804e-07,1.3118684837e-07,1.4071084532e-07
660,0,359.2062131,-0.4415232,4038.9727,3152.1557,11.75968,10.16593,72.64,0.505,4026,3149,4040,3159,4038.8975,3152.0869,4038.8975,3152.0869,23.7334,3.6592,23.8653,3.8887,28,0.03703094,0.1396316,23.9786,4.0950,0.05732254,0.1626433,23.5042,3.0813,0.04641092,0.1563791,23.7334,3.6592,0.04110339,0.1471795,28.6741,26.5663,5.9959753777e-01,2.0170679891e+00,3.1015397341e-01,9.4565840465e-08,3.1815991266e-07,4.8909242959e-08
661,0,359.5610563,-0.6101512,3145.5548,3576.6482,9.07170,6.15045,55.77,0.372,3144,3575,3147,3578,3145.5498,3576.6675,3145.5498,3576.6675,24.2501,4.6412,24.6533,5.5938,12,0.02262187,0.1091296,24.5137,5.2389,0.02819121,0.1144981,24.2747,4.4108,0.02883666,0.1232375,24.2501,4.6412,0.0198919,0.102459,28.5532,26.9439,7.8582300768e-01,9.0499298972e-01,2.8456619275e-01,1.2396283139e-07,1.4275030222e-07,4.4878698996e-08
662,0,359.2644841,-0.4318859,3892.2502,3127.8755,17.27340,15.82918,-84.52,0.455,3891,3126,3906,3141,3892.7510,3128.3015,3892.7510,3128.3015,99.0000,99.0000,99.0000,99.0000,19,0.01502013,0.08893874,24.9583,6.4305,0.1115053,0.1637066,22.7818,1.5944,-0.0138763,0.005488264,99.0000,99.0000,-0.01464889,0.005336144,29.4450,27.4334,7.5296445269e-01,1.7907650507e+00,-5.1754703628e-01,1.1876090727e-07,2.8248588136e-07,-8.1645738908e-08
663,0,359.3316920,-0.4271809,3723.0300,3116.0135,6.15154,6.09664,-86.31,0.358,3722,3115,3725,3119,3723.3123,3116.8792,3723.3122,3116.8793,27.4510,20.4740,29.1866,48.8805,10,0.008718494,0.06775833,25.5489,8.4402,0.03195684,0.1104024,24.1386,3.7518,0.001512107,0.02850725,27.4510,20.4740,0.000305751,0.01376176,29.0661,27.1592,6.9388892725e-01,1.2783397470e+00,1.0608115722e-01,1.0944968471e-07,2.0165206179e-07,1.6723718659e-08
664,0,359.3786022,-0.4417236,3604.9195,3152.6190,20.11739,19.15640,-34.72,0.518,3602,3149,3621,3163,3605.3811,3151.3687,3605.3811,3151.3686,99.0000,99.0000,25.0454,6.7048,35,0.03730535,0.1401541,23.9706,4.0800,0.07639959,0.1872555,23.1923,2.6618,-0.01756485,0.009224529,99.0000,99.0000,0.01386204,0.0855815,29.0486,27.5254,4.5452593009e+00,2.3189926361e+00,-1.9963999379e+00,7.1696447869e-07,3.6584318817e-07,-3.1497917146e-07
665,0,359.4048262,-0.3882993,3538.8936,3018.1045,7.72702,7.25420,-66.51,0.428,3536,3016,3540,3019,3538.1575,3017.6902,3538.1574,3017.6903,24.9802,6.4984,24.7497,5.8484,13,0.01481225,0.08831298,24.9734,6.4749,0.0272352,0.1122064,24.3122,4.4742,0.01472091,0.08808742,24.9802,6.4984,0.01820216,0.09802289,28.6757,26.7853,1.5985834766e+00,9.1099519453e-01,7.8300003514e-01,2.5216727020e-07,1.4370442218e-07,1.2349979753e-07
666,0,359.3881110,-0.4422564,3580.9785,3153.9584,7.34158,7.26709,64.70,0.411,3551,3151,3583,3168,3580.9734,3153.6064,3580.9733,3153.6066,26.7388,14.6596,99.0000,99.0000,18,0.01998431,0.1025796,24.6483,5.5744,0.03820563,0.1327863,23.9447,3.7745,0.00291397,0.03933475,26.7388,14.6596,-0.005004723,0.005326727,28.9871,27.7227,8.5931513707e-01,1.5172527907e+00,7.6736133490e-01,1.3554843209e-07,2.3933464364e-07,1.2103576015e-07
667,0,0.7986109,-0.4033507,29.8807,3056.0438,3.42226,3.00248,-10.99,0.667,27,3055,31,3057,29.5220,3056.0715,29.5220,3056.0716,23.7072,3.6139,23.3892,3.1223,14,0.04186904,0.1484583,23.8453,3.8507,0.04635185,0.1500014,23.7348,3.5145,0.04754567,0.1582192,23.7072,3.6139,0.06372829,0.1832203,28.6741,25.4337,1.1434745915e+00,5.3619280475e-01,-8.2312813981e-02,1.8034466071e-07,8.4577330931e-08,-1.2965319871e-08
668,0,0.8016806,-0.6265426,22.1513,3618.0275,4.90502,4.12564,-61.84,0.647,21,3617,25,3619,22.7265,3617.7781,22.7265,3617.7781,24.7494,5.8419,24.3943,4.9634,10,0.01887739,0.0996894,24.7101,5.7350,0.02351216,0.1045706,24.4718,4.8300,0.01820636,0.09793662,24.7494,5.8419,0.02525108,0.1154054,28.6740,26.0503,1.0507498173e+00,4.6415878688e-01,-2.6658212622e-01,1.6570841305e-07,7.3199245692e-08,-4.2017567239e-08
669,0,359.3954167,-0.4543964,3562.5845,3184.5228,10.39729,9.42241,-65.89,0.490,3557,3164,3563,3188,3561.5540,3185.5627,3561.5539,3185.5629,25.9905,10.3755,25.5801,8.5872,19,0.01769536,0.0965304,24.7804,5.9243,0.05017979,0.1462008,23.6487,3.1641,0.005804982,0.05546022,25.9905,10.3755,0.008471444,0.06698552,29.0404,27.9413,1.1376907978e+00,1.9927532237e+00,-8.0135591332e-01,1.7945983250e-07,3.1436348867e-07,-1.2642429865e-07
670,0,359.3273386,-0.4394738,3733.9911,3146.9655,4.23943,4.22419,65.96,0.425,3733,3140,3737,3150,3734.3030,3147.4399,3734.3029,3147.4400,99.0000,99.0000,27.1967,18.2741,21,0.01972261,0.1019097,24.6626,5.6115,0.05446898,0.1530067,23.5596,3.0506,-0.004643392,0.004453054,99.0000,99.0000,0.001911264,0.03216089,29.3813,26.3252,1.1976410404e+00,1.9025445273e+00,1.0555010599e+00,1.8890710189e-07,3.0010212115e-07,1.6647653928e-07
671,0,359.7882443,-0.6017411,2573.5937,3555.4389,6.21285,4.87895,-46.89,0.429,2572,3554,2575,3557,2573.7207,3555.3916,2573.7207,3555.3917,24.2129,4.5619,24.3305,4.8194,12,0.02862348,0.1227518,24.2582,4.6573,0.03314248,0.1254646,24.0990,4.1112,0.02984411,0.1253653,24.2129,4.5619,0.02677868,0.1188377,28.6508,26.5687,6.6247946378e-01,8.3887044285e-01,-1.8559965463e-01,1.0451524726e-07,1.3233168815e-07,-2.9283543593e-08
672,0,0.5578318,-0.3755876,636.1237,2986.0936,4.26428,3.48859,-58.91,0.540,634,2984,638,2989,636.0927,2986.1521,636.0927,2986.1520,23.4399,3.1955,23.4326,3.1854,20,0.06246216,0.181328,23.4110,3.1527,0.06869137,0.1829627,23.3077,2.8926,0.06081672,0.1789493,23.4399,3.1955,0.06122989,0.179596,28.6758,25.6865,1.2025178017e+00,1.5291616588e+00,-8.0972715512e-01,1.8969574733e-07,2.4122772185e-07,-1.2772468322e-07
673,0,0.5427908,-0.6150525,673.9926,3589.0129,7.65620,2.66051,0.26,0.668,669,3588,678,3590,673.6890,3589.0071,673.6890,3589.0070,22.9793,2.5847,23.0426,2.6614,28,0.08916991,0.2166531,23.0245,2.6386,0.09778557,0.2184854,22.9243,2.4265,0.09295601,0.2212353,22.9793,2.5847,0.08769158,0.2148995,28.6520,25.6991,5.8346768182e+00,5.0315040570e-01,2.0728438635e-02,9.2035600966e-07,7.9364735351e-08,3.3632236110e-09
674,0,359.3484923,-0.4597581,3680.7300,3198.0326,16.25373,15.86547,88.63,0.680,3651,3172,3699,3213,3681.1819,3177.5247,3681.1820,3177.5245,99.0000,99.0000,99.0000,99.0000,111,0.08287688,0.2089193,23.1039,2.7376,1.572825,0.4120026,19.9083,0.2845,-0.03603211,0.01360123,99.0000,99.0000,-0.001716141,0.005322956,29.5413,27.1695,2.4346873425e+00,7.5573902355e+00,7.4383863695e-01,3.8403499450e-07,1.1921333652e-06,1.1729876768e-07
675,0,359.3952643,-0.4589230,3562.9682,3195.9197,7.98435,7.52819,78.97,0.356,3562,3194,3564,3198,3563.0403,3196.0559,3563.0403,3196.0559,27.1382,17.7200,99.0000,99.0000,12,0.009377986,0.07027655,25.4697,8.1382,0.08031737,0.1313527,23.1380,1.7761,0.002017064,0.03291199,27.1382,17.7200,-0.0006314964,0.005326727,29.0760,27.8325,5.5108855186e-01,1.3671625701e+00,1.5693133244e-01,8.6928804957e-08,2.1566456644e-07,2.4747608353e-08
676,0,359.3855294,-0.4565259,3587.4784,3189.8865,19.63898,17.64956,-28.20,0.428,3551,3182,3592,3190,3578.3552,3183.3542,3578.3551,3183.3543,99.0000,99.0000,26.6561,14.1696,28,0.03473672,0.1352387,24.0480,4.2281,0.05736369,0.1628546,23.5034,3.0831,-0.00473265,0.006532341,99.0000,99.0000,0.003144658,0.04103008,29.1441,27.6410,1.8665391146e+00,7.4426225234e-01,6.8700996662e-02,2.9442729401e-07,1.1740476037e-07,1.0812272010e-08
677,0,359.7574671,-0.5937400,2651.0760,3535.2970,6.16360,4.88074,85.76,0.663,2645,3541,2647,3544,2645.9976,3542.3279,2645.9976,3542.3278,24.9887,6.5224,25.9343,10.1209,10,0.01404576,0.08599427,25.0311,6.6490,0.0206547,0.0975576,24.6125,5.1295,0.01460566,0.08771954,24.9887,6.5224,0.006113274,0.05697251,28.6327,26.0923,5.0438523709e-01,8.0013099356e-01,2.2046766312e-02,7.9573229188e-08,1.2621928750e-07,3.4745210650e-09
678,0,359.7061911,-0.5859242,2780.1653,3515.6249,4.97041,3.75516,-80.23,0.629,2779,3514,2782,3517,2780.2666,3515.3381,2780.2665,3515.3382,24.2080,4.5517,24.9492,6.4131,12,0.03396916,0.1337218,24.0723,4.2751,0.0379546,0.1353884,23.9518,3.8739,0.02997786,0.1256448,24.2080,4.5517,0.01514666,0.08944473,28.6718,25.9919,7.3712922107e-01,6.1696771691e-01,3.0333662777e-02,1.1629000111e-07,9.7325369215e-08,4.7791697137e-09
679,0,359.6134859,-0.5906689,3013.5573,3527.5853,12.95650,7.31673,-66.74,0.509,3012,3525,3014,3530,3013.3086,3527.4517,3013.3087,3527.4516,24.8696,6.1754,25.0734,6.7920,10,0.01850113,0.09869117,24.7320,5.7931,0.023231,0.1038682,24.4848,4.8556,0.01629968,0.09268673,24.8696,6.1754,0.01350947,0.08449059,28.5605,26.8897,4.1847562208e-01,2.4271707288e+00,2.6169120193e-01,6.6016347401e-08,3.8287056692e-07,4.1277076641e-08
680,0,359.3828032,-0.4644878,3594.3423,3209.9334,19.60550,18.33213,15.03,0.539,3592,3213,3607,3244,3604.2512,3215.0454,3604.2513,3215.0454,99.0000,99.0000,27.8882,25.4316,27,0.03069581,0.1271317,24.1823,4.4978,0.05662118,0.1617783,23.5176,3.1029,-0.009829991,0.006337301,99.0000,99.0000,0.00101093,0.02367367,29.3124,26.1614,3.8003218447e+00,2.0890959320e+00,-2.3120759539e+00,5.9945483007e-07,3.2957873119e-07,-3.6476431169e-07
681,0,359.5502165,-0.3277858,3172.8455,2865.7294,5.53556,4.96104,-83.69,0.487,3171,2864,3174,2867,3172.6587,2865.6562,3172.6588,2865.6562,24.8895,6.2307,99.0000,99.0000,10,0.02666656,0.1184801,24.3351,4.8251,0.03012919,0.1202813,24.2025,4.3355,0.01600349,0.0918173,24.8895,6.2307,-0.006769303,0.005326727,28.6034,26.6461,6.8096803444e-01,5.1105449655e-01,-2.7232740422e-02,1.0743010039e-07,8.0626919372e-08,-4.3011482873e-09
682,0,359.2664433,-0.4832946,3887.3172,3257.3144,9.68141,7.08843,30.59,0.503,3884,3254,3893,3283,3888.4172,3256.1252,3888.4172,3256.1252,26.0044,10.5580,24.6849,5.6760,37,0.03683463,0.1392693,23.9844,4.1061,0.0868966,0.1974629,23.0525,2.4678,0.005731195,0.05571824,26.0044,10.5580,0.01932086,0.1009813,29.1047,27.3588,6.5943799298e+00,1.2411243301e+00,-1.4802264449e+00,1.0400818623e-06,1.9579665211e-07,-2.3358815530e-07
683,0,0.5720602,-0.5027519,600.3006,3306.2648,7.41990,3.97024,-78.09,0.540,599,3303,602,3312,600.2629,3306.8364,600.2629,3306.8363,23.1525,2.7993,23.2428,2.9186,27,0.07262673,0.1955284,23.2473,2.9238,0.08191817,0.1984162,23.1165,2.6304,0.07925373,0.2042867,23.1525,2.7993,0.07292293,0.1959818,28.6524,26.4294,7.5266309096e-01,4.4006304540e+00,-7.6260050552e-01,1.1872649380e-07,6.9416872521e-07,-1.2028498257e-07
684,0,359.3934147,-0.4892842,3567.6251,3272.3634,7.80882,3.97751,24.27,0.590,3566,3272,3570,3274,3567.6284,3273.1008,3567.6283,3273.1008,25.9213,10.0381,25.1389,7.0009,11,0.01354453,0.08444798,25.0706,6.7710,0.02255585,0.102129,24.5169,4.9172,0.006186936,0.05718688,25.9213,10.0381,0.01271848,0.08198957,28.7633,26.4418,1.2304527311e+00,5.4085509691e-01,3.9025135966e-01,1.9408985266e-07,8.5311475564e-08,6.1541330332e-08
685,0,359.3139823,-0.4402415,3767.6201,3148.9015,23.03334,20.26147,28.16,0.415,3761,3146,3765,3149,3762.8169,3147.5024,3762.8169,3147.5025,99.0000,99.0000,99.0000,99.0000,13,0.01382279,0.08531362,25.0485,6.7027,0.0284334,0.1142092,24.2654,4.3622,-0.02896128,0.006074395,99.0000,99.0000,-0.02239886,0.005322956,29.4952,27.2708,1.2069947969e+00,1.1661230562e+00,3.5933141438e-01,1.9038071060e-07,1.8394417167e-07,5.6662690400e-08
686,0,359.3133162,-0.4181139,3769.2972,3093.1888,7.42511,7.24013,36.23,0.460,3768,3092,3787,3123,3769.3767,3094.2922,3769.3766,3094.2922,25.8270,9.6139,99.0000,99.0000,25,0.02838607,0.1222551,24.2672,4.6773,0.05245711,0.1557112,23.6005,3.2236,0.006748626,0.05974302,25.8270,9.6139,-0.001885059,0.005325785,29.0321,26.6490,5.9793622392e-01,2.1812669976e+00,-6.2781117969e-01,9.4313500535e-08,3.4409472655e-07,-9.9038462382e-08
687,0,359.2826337,-0.4398869,3846.5517,3148.0163,17.53541,16.36773,-37.67,0.473,3846,3121,3875,3145,3849.4126,3122.2375,3849.4125,3122.2376,99.0000,99.0000,99.0000,99.0000,51,0.04038629,0.1458381,23.8844,3.9216,0.2940536,0.2678319,21.7289,0.9892,-0.05833383,0.007712915,99.0000,99.0000,-0.01606129,0.005327669,29.3687,27.5537,3.4658715292e+00,6.7963678381e-01,1.4893183636e-01,5.4666137923e-07,1.0720567680e-07,2.3440330719e-08
688,0,359.3570576,-0.3057101,3659.1643,2810.1756,7.12453,2.26874,-2.82,0.662,3655,2808,3665,2812,3659.7793,2809.9331,3659.7793,2809.9331,23.2827,2.9727,23.3633,3.0853,34,0.08128537,0.2068582,23.1250,2.7637,0.09406609,0.2113946,22.9664,2.4406,0.07029513,0.1924176,23.2827,2.9727,0.06526539,0.1854145,28.6111,26.2521,6.6637405718e+00,6.9173793884e-01,-2.9538364146e-01,1.0511464375e-06,1.0912902338e-07,-4.6659407178e-08
689,0,359.3630767,-0.4454449,3644.0094,3161.9917,7.04216,6.96871,-0.41,0.442,3626,3159,3663,3190,3643.9004,3161.6580,3643.9004,3161.6579,99.0000,99.0000,99.0000,99.0000,47,0.0420691,0.1488403,23.8401,3.8423,0.1375645,0.2353398,22.5537,1.8579,-0.002831779,0.005230674,99.0000,99.0000,-0.007829274,0.005330496,29.2581,26.6883,6.6166792136e-01,3.6142686585e+00,9.8371053350e-01,1.0436947050e-07,5.7012628554e-07,1.5516336885e-07
690,0,359.2588476,-0.4026091,3906.4423,3054.1630,10.77022,9.79973,15.40,0.381,3905,3053,3909,3056,3906.9148,3054.5149,3906.9148,3054.5149,25.3716,7.7841,99.0000,99.0000,10,0.0105355,0.07448159,25.3434,7.6776,0.02204573,0.1004662,24.5417,4.9491,0.0102653,0.07357877,25.3716,7.7841,-0.003078554,0.005334261,28.9106,27.7935,1.2823731796e+00,1.0443545833e+00,7.7176408799e-01,2.0226209296e-07,1.6472902923e-07,1.2171514604e-07
691,0,0.7992500,-0.3075157,28.2716,2814.7481,14.19899,12.86017,35.15,0.408,26,2813,30,2817,28.0530,2815.0718,28.0530,2815.0718,23.7607,3.7056,23.7089,3.6180,10,0.01274753,0.08192518,25.1364,6.9795,0.02045137,0.0972028,24.6232,5.1616,0.04526061,0.1544377,23.7607,3.7056,0.04747389,0.1581603,28.6741,27.0003,1.3547842513e+00,1.4957439170e+00,1.1396303103e+00,2.1367596137e-07,2.3596057577e-07,1.7977285985e-07
692,0,359.2701305,-0.4021115,3878.0333,3052.9075,7.93022,4.89222,-87.96,0.376,3876,3049,3879,3054,3877.4895,3051.6501,3877.4895,3051.6501,25.8234,9.5922,25.6981,9.0703,13,0.01904118,0.1001246,24.7008,5.7105,0.02713853,0.1118005,24.3160,4.4739,0.006771039,0.059806,25.8234,9.5922,0.007598744,0.06346458,28.9223,26.9287,7.9477599745e-01,1.8578817556e+00,7.0591080751e-01,1.2535725801e-07,2.9306044833e-07,1.1133596476e-07
693,0,359.6451204,-0.3648880,2933.9146,2959.1294,4.85741,4.16528,-79.76,0.601,2932,2958,2935,2962,2933.6719,2959.5955,2933.6718,2959.5955,24.7815,5.9290,25.3723,7.7993,11,0.02307908,0.1102254,24.4920,5.1867,0.0276933,0.1139884,24.2941,4.4701,0.01767595,0.09650089,24.7815,5.9290,0.01025817,0.07367081,28.5663,26.2077,6.2136496290e-01,8.7582343168e-01,-1.1126721056e-01,9.8030859933e-08,1.3817637947e-07,-1.7558139450e-08
694,0,359.2271849,-0.4264234,3986.1666,3114.1311,25.56627,24.65677,16.55,0.380,3976,3110,3986,3121,3978.5010,3113.0569,3978.5009,3113.0570,99.0000,99.0000,99.0000,99.0000,35,0.03250155,0.1308238,24.1202,4.3713,0.09304577,0.1987503,22.9783,2.3197,-0.005338155,0.004908853,99.0000,99.0000,-0.01134996,0.005332379,29.1964,27.3667,1.4514571856e+00,1.0785411919e+00,8.3422543250e-01,2.2892350172e-07,1.7011544650e-07,1.3155921771e-07
